Episode,Average_Q_Value,Max_Q_Value
883,-11.826444957976596,396.0
884,-11.836218407965296,396.0
885,-11.843530611355128,396.0
886,-11.861282450187089,396.0
887,-11.870248003562446,396.0
888,-11.874814059309612,396.0
889,-11.88733520976691,396.0
890,-11.895903320766323,396.0
891,-11.905384593259393,396.0
892,-11.91121505870368,396.0
893,-11.921216814990892,396.0
894,-11.937545080153088,396.0
895,-11.939994897594955,396.0
896,-11.95241480248579,396.0
897,-11.967484605646412,396.0
898,-11.96940949276844,396.0
899,-11.984954006167595,396.0
900,-11.989927715289058,396.0
901,-11.994185026413925,396.0
902,-12.000068896492055,396.0
903,-12.005903553755806,396.0
904,-12.011993680695157,396.0
905,-12.019067104085849,396.0
906,-12.024451613638528,396.0
907,-12.02664994057372,396.0
908,-12.03545522840814,396.0
909,-12.047947465510003,396.0
910,-12.0611335972888,396.0
911,-12.080307685387496,396.0
912,-12.092980108761632,396.0
913,-12.096155160093407,396.0
914,-12.111121977582828,396.0
915,-12.118760769572779,396.0
916,-12.122765943583723,396.0
917,-12.142436408766228,396.0
918,-12.15937275313771,396.0
919,-12.169265864207272,396.0
920,-12.181826143270436,396.0
921,-12.185436862593425,396.0
922,-12.189468267145575,396.0
923,-12.202263997755502,396.0
924,-12.215204394731522,396.0
925,-12.218936655380233,396.0
926,-12.223500269481518,396.0
927,-12.229127566160397,396.0
928,-12.236911694432383,396.0
929,-12.243795754794585,396.0
930,-12.25276256302468,396.0
931,-12.261691412679872,396.0
932,-12.266233797012116,396.0
933,-12.27168997087093,396.0
934,-12.273938091477985,396.0
935,-12.292653383250972,396.0
936,-12.303593949980305,396.0
937,-12.323925146930518,396.0
938,-12.351376451567015,396.0
939,-12.27030474584528,396.0
940,-12.276046236232785,396.0
941,-12.295335439903191,396.0
942,-12.301138277931722,396.0
943,-12.315729494993814,396.0
944,-12.329771277880514,396.0
945,-12.34305540026161,396.0
946,-12.354776288272895,396.0
947,-12.359703328724237,396.0
948,-12.37062739786087,396.0
949,-12.342732735530166,396.0
950,-12.353663624105625,396.0
951,-12.36671792796663,396.0
952,-12.374535718285749,396.0
953,-12.396799274280108,396.0
954,-12.404879419854593,396.0
955,-12.411546958423099,396.0
956,-12.417360168239743,396.0
957,-12.428439015444688,396.0
958,-12.44148768229941,396.0
959,-12.45795993998483,396.0
960,-12.473768948052532,396.0
961,-12.490488310074255,396.0
962,-12.49248057247219,396.0
963,-12.50020288623946,396.0
964,-12.50743796258005,396.0
965,-12.515605312797675,396.0
966,-12.524883433311011,396.0
967,-12.529315328464747,396.0
968,-12.534530333669519,396.0
969,-12.549390079790815,396.0
970,-12.554271349184326,396.0
971,-12.582933986643912,396.0
972,-12.587616638265915,396.0
973,-12.59710794895703,396.0
974,-12.599958279676352,396.0
975,-12.606348880522615,396.0
976,-12.613020248646734,396.0
977,-12.616701974145755,396.0
978,-12.621667055439547,396.0
979,-12.623405815005407,396.0
980,-12.627926765219014,396.0
981,-12.656042704053979,396.0
982,-12.689803655683216,396.0
983,-12.696488659639598,396.0
984,-12.707658182349277,396.0
985,-12.72043910516124,396.0
986,-12.726080854103412,396.0
987,-12.744537265860817,396.0
988,-12.751518930176756,396.0
989,-12.77563757654743,396.0
990,-12.790326441236846,396.0
991,-12.795051108091572,396.0
992,-12.806121283843336,396.0
993,-12.843015873961306,396.0
994,-12.873007279019703,396.0
995,-12.87776475551467,396.0
996,-12.894511299579682,396.0
997,-12.939894593596453,396.0
998,-12.948137900499175,396.0
999,-12.954293595205284,396.0
1000,-12.960696884129913,396.0
1001,-12.880488608561524,483.61806126086196
1002,-12.890094218296564,483.61806126086196
1003,-12.894214639916848,483.61806126086196
1004,-12.898689322482715,483.61806126086196
1005,-12.903133605247172,483.61806126086196
1006,-12.905568830950548,483.61806126086196
1007,-12.905379487866218,483.61806126086196
1008,-12.814656990857095,483.61806126086196
1009,-12.822928290151875,483.61806126086196
1010,-12.824643729587702,483.61806126086196
1011,-12.848793962292177,483.61806126086196
1012,-12.853832295242318,483.61806126086196
1013,-12.820928118516383,483.61806126086196
1014,-12.831013739442902,483.61806126086196
1015,-12.837817522574072,483.61806126086196
1016,-12.874403691189988,483.61806126086196
1017,-12.883135075467697,483.61806126086196
1018,-12.888206133295625,483.61806126086196
1019,-12.897684890201548,483.61806126086196
1020,-12.910333875332157,483.61806126086196
1021,-12.931578210956989,483.61806126086196
1022,-12.943763018020237,483.61806126086196
1023,-12.949404766962408,483.61806126086196
1024,-12.953389456779377,483.61806126086196
1025,-12.885914139430998,483.61806126086196
1026,-12.902770520712581,483.61806126086196
1027,-12.907355406467167,483.61806126086196
1028,-12.914999648906814,483.61806126086196
1029,-12.936638455886092,483.61806126086196
1030,-12.941394986210494,483.61806126086196
1031,-12.943282922938671,483.61806126086196
1032,-12.948885883003237,483.61806126086196
1033,-12.982013295337385,483.61806126086196
1034,-12.982278793038219,483.61806126086196
1035,-12.986493538168459,483.61806126086196
1036,-12.990104257491447,483.61806126086196
1037,-12.995777030232047,483.61806126086196
1038,-13.000289773148387,483.61806126086196
1039,-13.004696292995433,483.61806126086196
1040,-13.008159351598962,483.61806126086196
1041,-13.029113964418427,483.61806126086196
1042,-13.008952834526863,483.61806126086196
1043,-13.021895840652505,483.61806126086196
1044,-13.039133168065762,483.61806126086196
1045,-13.052340402775267,483.61806126086196
1046,-13.062578984716714,483.61806126086196
1047,-13.067702854973511,483.61806126086196
1048,-13.068405194634895,483.61806126086196
1049,-13.075739587413455,483.61806126086196
1050,-13.095666130171502,483.61806126086196
1051,-13.10226367605565,483.61806126086196
1052,-13.112993828649163,483.61806126086196
1053,-13.13291004758743,483.61806126086196
1054,-13.142951909364582,483.61806126086196
1055,-13.150339433020955,483.61806126086196
1056,-13.173416546594964,483.61806126086196
1057,-13.178906213740092,483.61806126086196
1058,-13.207099012712737,483.61806126086196
1059,-13.21205231539643,483.61806126086196
1060,-13.217694064338602,483.61806126086196
1061,-13.237528980939,483.61806126086196
1062,-13.241497706333758,483.61806126086196
1063,-13.251390951900541,483.61806126086196
1064,-13.263923443369682,483.61806126086196
1065,-13.285560044782812,483.61806126086196
1066,-13.291924230960527,483.61806126086196
1067,-13.295510744164522,483.61806126086196
1068,-13.299108950193016,483.61806126086196
1069,-13.302350218153567,483.61806126086196
1070,-13.307991967095738,483.61806126086196
1071,-13.312505366249473,483.61806126086196
1072,-13.347982903967418,483.61806126086196
1073,-13.368263830924397,483.61806126086196
1074,-13.3751294118714,483.61806126086196
1075,-13.379040938346963,483.61806126086196
1076,-13.29692750594616,578.3565600285158
1077,-13.299170219132733,578.3565600285158
1078,-13.303556385564328,578.3565600285158
1079,-13.205678677355149,662.6852480228126
1080,-13.219140854102118,662.6852480228126
1081,-13.225832958656072,662.6852480228126
1082,-13.23762619254854,662.6852480228126
1083,-13.245751718779117,662.6852480228126
1084,-13.254378517086593,662.6852480228126
1085,-13.28174330929309,662.6852480228126
1086,-13.288795495470804,662.6852480228126
1087,-13.309132366651397,662.6852480228126
1088,-13.316532174362562,662.6852480228126
1089,-13.321425343564387,662.6852480228126
1090,-13.337026186108378,662.6852480228126
1091,-13.345389566639838,662.6852480228126
1092,-13.35545042065433,662.6852480228126
1093,-13.364697913839452,662.6852480228126
1094,-13.368833577151772,662.6852480228126
1095,-13.373701267034441,662.6852480228126
1096,-13.380644685613781,662.6852480228126
1097,-13.40021941146309,662.6852480228126
1098,-13.393746579158224,662.6852480228126
1099,-13.279608000160206,662.6852480228126
1100,-13.284153186822437,662.6852480228126
1101,-13.29899072915812,662.6852480228126
1102,-13.305797135955386,662.6852480228126
1103,-13.312608027847315,662.6852480228126
1104,-13.315273228324939,662.6852480228126
1105,-13.320973896578819,662.6852480228126
1106,-13.33232952011428,662.6852480228126
1107,-13.273369174735894,662.6852480228126
1108,-13.276287376198132,662.6852480228126
1109,-13.218221455184176,662.6852480228126
1110,-13.22093612332457,662.6852480228126
1111,-13.227988309502285,662.6852480228126
1112,-13.23790816396773,662.6852480228126
1113,-13.252746904171072,662.6852480228126
1114,-13.25678445565203,662.6852480228126
1115,-13.270356323902899,662.6852480228126
1116,-13.202590385578237,662.6852480228126
1117,-13.228545185612106,662.6852480228126
1118,-13.236566446804718,662.6852480228126
1119,-13.247901383884113,662.6852480228126
1120,-13.264686844305414,662.6852480228126
1121,-13.268304785067052,662.6852480228126
1122,-13.271914247549157,662.6852480228126
1123,-13.27911938444902,662.6852480228126
1124,-13.28965506248885,662.6852480228126
1125,-13.293992658100983,662.6852480228126
1126,-13.201570523830382,662.6852480228126
1127,-13.207452460230032,662.6852480228126
1128,-13.20614547436954,662.6852480228126
1129,-13.210720984712848,662.6852480228126
1130,-13.229622340289614,662.6852480228126
1131,-13.232063863561827,662.6852480228126
1132,-13.249289791144337,662.6852480228126
1133,-13.250229873938096,662.6852480228126
1134,-13.256012210075447,662.6852480228126
1135,-13.25855470937023,662.6852480228126
1136,-13.264034195330664,662.6852480228126
1137,-13.278659156003737,662.6852480228126
1138,-13.284692736270152,662.6852480228126
1139,-13.28969848466084,662.6852480228126
1140,-13.304030423486159,662.6852480228126
1141,-13.32746002514482,662.6852480228126
1142,-13.306901261905265,662.6852480228126
1143,-13.315041731643525,662.6852480228126
1144,-13.325679697793033,662.6852480228126
1145,-13.324974959243066,662.6852480228126
1146,-13.327131249620223,662.6852480228126
1147,-13.335102396274564,662.6852480228126
1148,-13.346702650840736,662.6852480228126
1149,-13.363682811247509,662.6852480228126
1150,-13.370536141043345,662.6852480228126
1151,-13.375072222646372,662.6852480228126
1152,-13.387515689361889,662.6852480228126
1153,-13.400506024808326,662.6852480228126
1154,-13.413046026789052,662.6852480228126
1155,-13.418674452130308,662.6852480228126
1156,-13.421777451026339,662.6852480228126
1157,-13.432742689952601,662.6852480228126
1158,-13.434975390320218,662.6852480228126
1159,-13.448594450001778,662.6852480228126
1160,-13.46360725811984,662.6852480228126
1161,-13.495109922997665,662.6852480228126
1162,-13.507819531971265,662.6852480228126
1163,-13.520604277724724,662.6852480228126
1164,-13.52479985390435,662.6852480228126
1165,-13.539977440078388,662.6852480228126
1166,-13.543580830769502,662.6852480228126
1167,-13.554233958040195,662.6852480228126
1168,-13.581187308644028,662.6852480228126
1169,-13.60317385991498,662.6852480228126
1170,-13.611054546404302,662.6852480228126
1171,-13.615513171997446,662.6852480228126
1172,-13.6330364339222,662.6852480228126
1173,-13.638009283524411,662.6852480228126
1174,-13.645117315515947,662.6852480228126
1175,-13.652169501693662,662.6852480228126
1176,-13.656185378342457,662.6852480228126
1177,-13.661827127284628,662.6852480228126
1178,-13.669551081922597,662.6852480228126
1179,-13.678879589503909,662.6852480228126
1180,-13.681546867360046,662.6852480228126
1181,-13.714152621943967,662.6852480228126
1182,-13.719737953396717,662.6852480228126
1183,-13.725396163127817,662.6852480228126
1184,-13.729150251010225,662.6852480228126
1185,-13.732143297189054,662.6852480228126
1186,-13.741724137793765,662.6852480228126
1187,-13.749732055027053,662.6852480228126
1188,-13.759012690190582,662.6852480228126
1189,-13.763666594973339,662.6852480228126
1190,-13.758775841432252,662.6852480228126
1191,-13.770598201193355,662.6852480228126
1192,-13.768961512210131,662.6852480228126
1193,-13.772360962999345,662.6852480228126
1194,-13.776934409679315,662.6852480228126
1195,-13.78906544066523,662.6852480228126
1196,-13.711013848890582,662.6852480228126
1197,-13.719770224373717,662.6852480228126
1198,-13.724600186676426,662.6852480228126
1199,-13.73101778644522,662.6852480228126
1200,-13.746472914260046,662.6852480228126
1201,-13.751445182756248,662.6852480228126
1202,-13.645778588598745,662.6852480228126
1203,-13.65313671630083,662.6852480228126
1204,-13.657258045329822,662.6852480228126
1205,-13.674496857498838,662.6852480228126
1206,-13.678841609401012,662.6852480228126
1207,-13.689061321941859,662.6852480228126
1208,-13.696317538266342,662.6852480228126
1209,-13.707183959191035,662.6852480228126
1210,-13.71835045454468,662.6852480228126
1211,-13.721310740324345,662.6852480228126
1212,-13.728918160767266,662.6852480228126
1213,-13.730196449155956,662.6852480228126
1214,-13.733020460192403,662.6852480228126
1215,-13.715834602389586,662.6852480228126
1216,-13.731763391492215,662.6852480228126
1217,-13.743132683426865,662.6852480228126
1218,-13.749132091877566,662.6852480228126
1219,-13.75606405132464,662.6852480228126
1220,-13.758519214594429,662.6852480228126
1221,-13.76421490532986,662.6852480228126
1222,-13.7654344794728,662.6852480228126
1223,-13.786809028099768,662.6852480228126
1224,-13.79447236672366,662.6852480228126
1225,-13.689720719640967,662.6852480228126
1226,-13.690630128680757,662.6852480228126
1227,-13.707799474459575,662.6852480228126
1228,-13.714000850044968,662.6852480228126
1229,-13.7254874564392,662.6852480228126
1230,-13.758334100104271,662.6852480228126
1231,-13.780735240316956,662.6852480228126
1232,-13.785226961910098,662.6852480228126
1233,-13.788183961710686,662.6852480228126
1234,-13.801628514910341,662.6852480228126
1235,-13.830930705837286,662.6852480228126
1236,-13.839082367148405,662.6852480228126
1237,-13.846487234596154,662.6852480228126
1238,-13.851225474098332,662.6852480228126
1239,-13.855452152374038,662.6852480228126
1240,-13.860143632734603,662.6852480228126
1241,-13.864072765128968,662.6852480228126
1242,-13.870657235799394,662.6852480228126
1243,-13.828384978628653,662.6852480228126
1244,-13.843096158328944,662.6852480228126
1245,-13.850275737530795,662.6852480228126
1246,-13.876620254078793,662.6852480228126
1247,-13.889129063571014,662.6852480228126
1248,-13.912820276245096,662.6852480228126
1249,-13.922431019108098,662.6852480228126
1250,-13.927625361493442,662.6852480228126
1251,-13.938328340406148,662.6852480228126
1252,-13.940174424913186,662.6852480228126
1253,-13.952079283265594,662.6852480228126
1254,-13.962309541511095,662.6852480228126
1255,-13.974122524748328,662.6852480228126
1256,-13.987328642238557,662.6852480228126
1257,-14.006480425003344,662.6852480228126
1258,-14.014520513536624,662.6852480228126
1259,-14.016208202408517,662.6852480228126
1260,-13.974864227029075,662.6852480228126
1261,-13.979741219221765,662.6852480228126
1262,-13.940867331193596,662.6852480228126
1263,-13.948090148095007,662.6852480228126
1264,-13.85613205242335,718.7452344498851
1265,-13.872398091902419,718.7452344498851
1266,-13.879047396766873,718.7452344498851
1267,-13.882455922970475,718.7452344498851
1268,-13.900926179483253,718.7452344498851
1269,-13.912567796805591,718.7452344498851
1270,-13.913321860535932,718.7452344498851
1271,-13.918045290395089,718.7452344498851
1272,-13.920756706987959,718.7452344498851
1273,-13.928579134787729,718.7452344498851
1274,-13.930886740421531,718.7452344498851
1275,-13.930968068672458,718.7452344498851
1276,-13.944205101294292,718.7452344498851
1277,-13.948496491521926,718.7452344498851
1278,-13.96899706374728,718.7452344498851
1279,-13.993405111124707,718.7452344498851
1280,-14.014324177699377,718.7452344498851
1281,-14.024070781402258,718.7452344498851
1282,-14.03514006925291,718.7452344498851
1283,-14.047597916054038,718.7452344498851
1284,-14.053155386350458,718.7452344498851
1285,-14.05931487605995,718.7452344498851
